,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,dominant_topic
320060209,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.11,0.11,0.0,0.04,0.02,0.0,0.03,0.04,5
320067668,0.0,0.0,0.0,0.0,0.49,0.19,0.0,0.11,0.02,0.19,0.0,0.0,0.0,0.0,0.0,4
320112278,0.05,0.29,0.0,0.0,0.0,0.15,0.0,0.02,0.0,0.0,0.0,0.33,0.0,0.14,0.02,11
320160439,0.01,0.12,0.0,0.0,0.02,0.19,0.0,0.08,0.01,0.01,0.34,0.13,0.09,0.0,0.0,10
320237828,0.01,0.0,0.0,0.0,0.01,0.12,0.0,0.05,0.46,0.02,0.06,0.0,0.0,0.14,0.13,8
330036556,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.74,0.0,0.12,0.0,0.0,0.0,0.0,0.07,7
330047994,0.1,0.0,0.0,0.0,0.06,0.16,0.0,0.03,0.04,0.02,0.0,0.0,0.02,0.46,0.11,13
330051202,0.0,0.18,0.03,0.0,0.0,0.39,0.0,0.26,0.01,0.0,0.08,0.04,0.0,0.0,0.0,5
330052976,0.03,0.07,0.0,0.01,0.0,0.16,0.0,0.14,0.0,0.0,0.0,0.27,0.0,0.3,0.03,13
330104548,0.03,0.0,0.04,0.0,0.0,0.55,0.0,0.1,0.01,0.0,0.05,0.21,0.0,0.0,0.01,5
330170626,0.06,0.0,0.0,0.0,0.09,0.17,0.0,0.13,0.0,0.4,0.01,0.0,0.0,0.0,0.13,9
330259190,0.19,0.3,0.0,0.0,0.0,0.22,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.2,0.0,1
330299356,0.13,0.0,0.11,0.0,0.02,0.1,0.0,0.03,0.51,0.0,0.0,0.0,0.0,0.05,0.04,8
330311059,0.04,0.38,0.0,0.0,0.0,0.13,0.01,0.33,0.0,0.0,0.05,0.01,0.01,0.04,0.0,1
330317937,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.09,0.0,0.09,0.0,0.13,0.38,14
330373000,0.08,0.0,0.0,0.0,0.0,0.16,0.0,0.4,0.0,0.01,0.0,0.0,0.0,0.1,0.23,7
330380021,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.42,0.05,0.0,0.0,0.15,0.0,0.0,0.14,7
330412749,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.03,0.33,0.04,0.0,7
330414855,0.44,0.0,0.0,0.0,0.0,0.05,0.0,0.21,0.13,0.01,0.04,0.0,0.0,0.04,0.08,0
330416470,0.12,0.24,0.0,0.06,0.0,0.11,0.0,0.09,0.0,0.01,0.0,0.04,0.0,0.32,0.01,13
330417450,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.05,0.44,0.0,0.0,0.08,11
330418563,0.19,0.0,0.0,0.0,0.05,0.0,0.0,0.51,0.0,0.06,0.0,0.01,0.0,0.0,0.18,7
330421940,0.07,0.03,0.0,0.0,0.0,0.06,0.0,0.25,0.0,0.22,0.0,0.35,0.0,0.0,0.0,11
330430285,0.06,0.04,0.0,0.0,0.0,0.16,0.0,0.1,0.0,0.0,0.01,0.15,0.01,0.34,0.12,13
330434246,0.26,0.0,0.0,0.0,0.06,0.06,0.0,0.13,0.0,0.16,0.0,0.02,0.24,0.06,0.01,0
330576900,0.11,0.0,0.0,0.0,0.0,0.17,0.0,0.55,0.01,0.0,0.0,0.0,0.0,0.15,0.0,7
330620415,0.03,0.0,0.0,0.05,0.01,0.19,0.01,0.37,0.0,0.02,0.0,0.0,0.0,0.3,0.01,7
330621826,0.51,0.0,0.01,0.0,0.0,0.14,0.0,0.21,0.0,0.0,0.03,0.0,0.0,0.06,0.04,0
330628775,0.05,0.07,0.01,0.0,0.0,0.15,0.0,0.27,0.03,0.0,0.03,0.12,0.0,0.15,0.13,7
330739596,0.03,0.02,0.01,0.0,0.04,0.23,0.0,0.18,0.08,0.06,0.0,0.0,0.07,0.0,0.28,14
330773524,0.0,0.56,0.0,0.0,0.0,0.17,0.0,0.08,0.0,0.0,0.0,0.17,0.0,0.02,0.0,1
330777892,0.57,0.0,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.0,0.01,0.02,0.05,0.02,0
330786070,0.0,0.0,0.46,0.0,0.0,0.22,0.0,0.15,0.0,0.0,0.12,0.0,0.0,0.0,0.05,2
330798804,0.01,0.0,0.02,0.0,0.04,0.32,0.0,0.08,0.26,0.0,0.0,0.03,0.0,0.05,0.19,5
330843213,0.03,0.04,0.0,0.0,0.0,0.2,0.0,0.08,0.33,0.03,0.0,0.02,0.0,0.07,0.19,8
330862531,0.0,0.02,0.0,0.0,0.06,0.19,0.0,0.49,0.07,0.0,0.0,0.04,0.0,0.1,0.0,7
330871354,0.29,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.07,8
330886247,0.02,0.0,0.02,0.0,0.0,0.07,0.0,0.07,0.75,0.0,0.02,0.0,0.0,0.01,0.03,8
330902617,0.42,0.04,0.0,0.0,0.0,0.19,0.01,0.11,0.04,0.0,0.0,0.0,0.0,0.15,0.04,0
330930465,0.33,0.02,0.0,0.0,0.0,0.0,0.04,0.09,0.02,0.14,0.01,0.08,0.0,0.0,0.27,0
331036146,0.0,0.01,0.32,0.0,0.0,0.3,0.0,0.27,0.0,0.01,0.02,0.05,0.0,0.01,0.01,2
331094233,0.01,0.0,0.0,0.0,0.03,0.44,0.0,0.15,0.0,0.0,0.33,0.0,0.0,0.03,0.0,5
340714336,0.01,0.0,0.37,0.0,0.01,0.3,0.0,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.04,2
340714598,0.02,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.29,0.0,0.0,0.0,0.05,0.28,0.33,14
340866026,0.27,0.02,0.0,0.0,0.0,0.03,0.0,0.09,0.0,0.06,0.27,0.0,0.0,0.25,0.01,0
341011104,0.16,0.0,0.01,0.0,0.01,0.07,0.0,0.1,0.03,0.02,0.0,0.0,0.0,0.6,0.0,13
341105038,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.53,0.0,0.01,0.0,0.01,0.0,0.23,0.0,7
341244687,0.6,0.0,0.01,0.0,0.0,0.05,0.0,0.16,0.0,0.02,0.0,0.0,0.02,0.14,0.0,0
341262368,0.01,0.0,0.17,0.0,0.0,0.29,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.03,0.01,7
341292848,0.07,0.0,0.0,0.0,0.01,0.08,0.0,0.36,0.0,0.02,0.0,0.0,0.46,0.0,0.0,12
341310435,0.0,0.06,0.0,0.0,0.0,0.3,0.04,0.49,0.03,0.04,0.0,0.01,0.0,0.0,0.0,7
341318541,0.05,0.0,0.0,0.0,0.01,0.31,0.02,0.38,0.0,0.03,0.0,0.0,0.0,0.21,0.0,7
341336325,0.41,0.01,0.0,0.0,0.03,0.17,0.04,0.14,0.0,0.03,0.03,0.0,0.0,0.0,0.12,0
341346763,0.23,0.08,0.0,0.0,0.0,0.09,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.53,0.0,13
341380074,0.02,0.0,0.0,0.0,0.03,0.01,0.0,0.12,0.0,0.0,0.0,0.0,0.71,0.09,0.02,12
341446685,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.5,0.0,0.0,0.0,0.0,0.16,0.1,0.0,7
341518873,0.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,13
341554285,0.11,0.0,0.02,0.0,0.0,0.04,0.0,0.25,0.18,0.03,0.0,0.0,0.11,0.0,0.26,14
341584728,0.33,0.33,0.0,0.0,0.01,0.03,0.0,0.17,0.0,0.0,0.0,0.03,0.0,0.1,0.0,0
341719319,0.13,0.03,0.0,0.0,0.0,0.23,0.0,0.0,0.04,0.13,0.0,0.23,0.0,0.2,0.0,5
341787585,0.0,0.01,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.43,0.09,0.0,0.12,11
344429093,0.0,0.04,0.04,0.0,0.01,0.05,0.37,0.35,0.0,0.04,0.02,0.01,0.0,0.07,0.0,6
344473288,0.25,0.01,0.03,0.0,0.0,0.02,0.0,0.0,0.28,0.03,0.0,0.0,0.0,0.1,0.28,8
346006424,0.51,0.03,0.0,0.0,0.02,0.02,0.0,0.23,0.0,0.0,0.0,0.18,0.02,0.0,0.0,0
346562544,0.01,0.04,0.0,0.01,0.0,0.06,0.0,0.35,0.0,0.31,0.0,0.03,0.09,0.01,0.08,7
346610067,0.02,0.0,0.0,0.0,0.09,0.29,0.0,0.31,0.13,0.0,0.01,0.0,0.0,0.15,0.0,7
350876385,0.15,0.02,0.0,0.0,0.01,0.09,0.58,0.09,0.0,0.05,0.0,0.03,0.0,0.0,0.0,6
350895837,0.03,0.07,0.0,0.0,0.02,0.11,0.4,0.24,0.0,0.05,0.05,0.01,0.02,0.01,0.0,6
351019477,0.08,0.12,0.0,0.0,0.0,0.33,0.0,0.15,0.01,0.0,0.0,0.02,0.04,0.23,0.03,5
351044585,0.02,0.0,0.0,0.0,0.35,0.09,0.0,0.12,0.0,0.33,0.01,0.01,0.0,0.0,0.08,4
351052350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.71,0.16,13
351074747,0.04,0.13,0.2,0.0,0.03,0.18,0.01,0.36,0.0,0.01,0.0,0.02,0.0,0.0,0.01,7
351271943,0.0,0.01,0.0,0.0,0.02,0.02,0.0,0.84,0.05,0.0,0.0,0.0,0.0,0.05,0.0,7
351497202,0.43,0.01,0.0,0.0,0.01,0.05,0.0,0.3,0.0,0.11,0.0,0.01,0.01,0.0,0.07,0
351609945,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.0,0.0,0.0,0.27,0
351674365,0.03,0.0,0.0,0.01,0.14,0.01,0.0,0.53,0.0,0.08,0.04,0.0,0.0,0.1,0.07,7
351715910,0.08,0.2,0.0,0.0,0.01,0.23,0.02,0.26,0.0,0.0,0.0,0.02,0.0,0.18,0.0,7
351759503,0.58,0.0,0.0,0.0,0.01,0.1,0.0,0.2,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0
351790297,0.0,0.09,0.0,0.0,0.02,0.59,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,5
351793680,0.1,0.0,0.0,0.0,0.02,0.52,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.28,0.0,5
352035269,0.08,0.0,0.0,0.0,0.0,0.25,0.02,0.08,0.51,0.0,0.0,0.0,0.05,0.0,0.0,8
352050168,0.09,0.02,0.01,0.0,0.09,0.19,0.0,0.4,0.12,0.08,0.0,0.0,0.0,0.0,0.01,7
352077713,0.83,0.01,0.0,0.0,0.0,0.02,0.0,0.05,0.01,0.01,0.01,0.0,0.0,0.0,0.07,0
352197019,0.07,0.12,0.0,0.0,0.0,0.43,0.01,0.18,0.0,0.01,0.17,0.0,0.0,0.0,0.01,5
356042135,0.04,0.0,0.0,0.0,0.0,0.14,0.39,0.26,0.0,0.03,0.01,0.01,0.01,0.07,0.03,6
360802950,0.08,0.0,0.0,0.0,0.04,0.24,0.0,0.11,0.0,0.01,0.47,0.0,0.0,0.04,0.01,10
362167034,0.11,0.0,0.02,0.0,0.0,0.18,0.0,0.28,0.0,0.02,0.02,0.22,0.0,0.14,0.0,7
362167738,0.49,0.01,0.0,0.0,0.0,0.14,0.0,0.06,0.0,0.07,0.04,0.0,0.0,0.1,0.07,0
362167752,0.22,0.0,0.01,0.0,0.0,0.07,0.02,0.06,0.0,0.53,0.0,0.0,0.0,0.0,0.09,9
362167949,0.06,0.0,0.01,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.36,0.23,13
362169194,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.47,0.18,0.0,0.0,0.0,0.01,0.0,0.1,7
362170141,0.0,0.0,0.0,0.0,0.03,0.29,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.1,0.17,8
362170901,0.19,0.0,0.0,0.0,0.01,0.1,0.0,0.09,0.03,0.3,0.26,0.0,0.0,0.01,0.01,9
362179814,0.12,0.0,0.0,0.0,0.01,0.0,0.58,0.08,0.05,0.05,0.01,0.01,0.0,0.0,0.08,6
362183809,0.03,0.0,0.02,0.14,0.0,0.35,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.05,0.13,5
362192804,0.33,0.0,0.02,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,7
362193619,0.01,0.0,0.0,0.0,0.0,0.25,0.0,0.26,0.11,0.01,0.01,0.28,0.01,0.0,0.07,11
362225482,0.03,0.13,0.16,0.0,0.0,0.22,0.0,0.26,0.08,0.02,0.0,0.03,0.03,0.0,0.03,7
362229588,0.0,0.0,0.0,0.0,0.13,0.24,0.11,0.17,0.06,0.03,0.15,0.03,0.0,0.02,0.03,5
362344429,0.05,0.0,0.01,0.0,0.0,0.27,0.0,0.08,0.32,0.0,0.0,0.0,0.0,0.05,0.2,8
362422510,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.09,0.1,0.0,0.03,0
362423707,0.09,0.06,0.0,0.0,0.04,0.06,0.03,0.08,0.04,0.12,0.0,0.07,0.0,0.15,0.27,14
362434228,0.0,0.03,0.0,0.0,0.0,0.11,0.0,0.12,0.05,0.13,0.0,0.41,0.0,0.08,0.06,11
362477928,0.0,0.01,0.0,0.0,0.42,0.18,0.0,0.23,0.01,0.09,0.01,0.0,0.0,0.05,0.01,4
362651505,0.14,0.0,0.06,0.0,0.0,0.11,0.0,0.63,0.0,0.0,0.0,0.0,0.05,0.0,0.0,7
362681212,0.2,0.0,0.01,0.0,0.0,0.09,0.0,0.18,0.35,0.0,0.02,0.0,0.0,0.06,0.09,8
362734184,0.1,0.0,0.0,0.0,0.0,0.19,0.0,0.47,0.0,0.01,0.0,0.0,0.21,0.0,0.0,7
362734966,0.28,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.43,0.04,0.0,0.0,0.0,0.09,0.06,8
362755109,0.0,0.02,0.0,0.01,0.0,0.15,0.0,0.12,0.0,0.0,0.47,0.02,0.0,0.21,0.0,10
362862206,0.0,0.01,0.0,0.0,0.01,0.56,0.0,0.29,0.13,0.01,0.0,0.01,0.0,0.0,0.0,5
362867274,0.64,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0
362922811,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,7
362950283,0.02,0.0,0.46,0.0,0.02,0.25,0.01,0.05,0.07,0.0,0.0,0.02,0.0,0.0,0.09,2
362971864,0.03,0.0,0.0,0.0,0.0,0.18,0.0,0.05,0.0,0.03,0.08,0.0,0.44,0.18,0.0,12
363028768,0.01,0.0,0.07,0.0,0.0,0.26,0.0,0.44,0.16,0.01,0.01,0.0,0.0,0.03,0.0,7
363043662,0.42,0.0,0.01,0.0,0.0,0.07,0.0,0.41,0.0,0.02,0.04,0.0,0.01,0.02,0.0,0
363135643,0.15,0.0,0.0,0.0,0.01,0.12,0.02,0.21,0.0,0.0,0.0,0.0,0.43,0.06,0.0,12
363154700,0.41,0.0,0.0,0.0,0.0,0.04,0.0,0.09,0.08,0.06,0.2,0.1,0.0,0.0,0.0,0
363157600,0.24,0.0,0.01,0.0,0.0,0.16,0.0,0.23,0.0,0.0,0.01,0.01,0.09,0.2,0.05,0
363172591,0.51,0.04,0.01,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.01,0.15,0.21,0.0,0
363172605,0.0,0.14,0.0,0.0,0.07,0.26,0.12,0.16,0.0,0.05,0.05,0.02,0.09,0.03,0.0,5
363195567,0.1,0.0,0.02,0.0,0.0,0.1,0.0,0.49,0.0,0.0,0.04,0.07,0.08,0.09,0.0,7
363203648,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.44,0.0,0.0,0.0,0.0,0.38,0.03,0.0,7
363235853,0.0,0.0,0.02,0.0,0.0,0.14,0.0,0.09,0.24,0.0,0.0,0.0,0.0,0.03,0.47,14
363258696,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.19,0.0,0.01,0.06,0.0,0.0,0.17,0.01,5
363274346,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.65,0.02,0.01,0.0,0.02,0.0,0.14,0.0,7
363283625,0.19,0.37,0.0,0.0,0.0,0.07,0.0,0.2,0.0,0.0,0.0,0.03,0.0,0.15,0.0,1
363292374,0.02,0.01,0.0,0.0,0.0,0.17,0.01,0.06,0.07,0.02,0.57,0.03,0.0,0.0,0.03,10
363292607,0.41,0.02,0.0,0.0,0.0,0.09,0.0,0.11,0.12,0.0,0.16,0.01,0.02,0.06,0.0,0
363309812,0.01,0.0,0.03,0.0,0.02,0.44,0.0,0.11,0.0,0.01,0.37,0.01,0.0,0.0,0.0,5
363314976,0.09,0.0,0.0,0.0,0.0,0.3,0.0,0.56,0.0,0.02,0.02,0.0,0.0,0.0,0.0,7
363339009,0.22,0.0,0.03,0.0,0.0,0.15,0.01,0.27,0.0,0.0,0.01,0.04,0.0,0.09,0.19,7
363348160,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0.06,0.08,0.01,0.23,0.0,0.0,0.23,0.03,5
363352680,0.08,0.09,0.01,0.0,0.0,0.07,0.0,0.07,0.05,0.17,0.02,0.06,0.07,0.08,0.23,14
363379124,0.0,0.0,0.0,0.0,0.0,0.31,0.01,0.35,0.03,0.21,0.03,0.0,0.0,0.0,0.06,7
363387034,0.31,0.0,0.0,0.0,0.01,0.08,0.0,0.07,0.22,0.09,0.02,0.0,0.01,0.0,0.21,0
363417278,0.02,0.01,0.0,0.0,0.0,0.09,0.0,0.2,0.61,0.0,0.01,0.0,0.0,0.0,0.06,8
363451562,0.04,0.0,0.0,0.01,0.01,0.23,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.06,7
363480909,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.09,0.03,0.0,0.25,0.0,0.0,0.22,0.14,10
363482724,0.16,0.0,0.0,0.0,0.0,0.25,0.03,0.28,0.01,0.0,0.01,0.0,0.01,0.21,0.05,7
363488089,0.3,0.0,0.0,0.0,0.1,0.0,0.05,0.31,0.0,0.0,0.0,0.0,0.23,0.0,0.0,7
363490560,0.0,0.0,0.05,0.0,0.02,0.26,0.0,0.49,0.18,0.0,0.0,0.0,0.0,0.0,0.0,7
363507623,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.34,0.14,0.1,7
363532553,0.18,0.0,0.02,0.0,0.0,0.04,0.0,0.38,0.02,0.24,0.0,0.0,0.01,0.02,0.09,7
363565747,0.29,0.0,0.01,0.0,0.0,0.02,0.05,0.32,0.0,0.08,0.0,0.01,0.02,0.02,0.19,7
363579536,0.0,0.0,0.03,0.0,0.0,0.3,0.0,0.55,0.01,0.0,0.0,0.0,0.0,0.06,0.04,7
363591326,0.19,0.01,0.02,0.0,0.0,0.09,0.0,0.08,0.48,0.0,0.0,0.0,0.0,0.13,0.0,8
363599110,0.58,0.0,0.0,0.0,0.0,0.03,0.0,0.11,0.03,0.0,0.0,0.03,0.0,0.0,0.21,0
363635676,0.05,0.0,0.0,0.0,0.01,0.05,0.0,0.2,0.54,0.09,0.01,0.0,0.0,0.0,0.05,8
363659288,0.06,0.13,0.0,0.0,0.0,0.01,0.0,0.61,0.0,0.0,0.01,0.01,0.01,0.14,0.02,7
363667121,0.02,0.0,0.0,0.07,0.06,0.17,0.0,0.15,0.0,0.32,0.1,0.0,0.0,0.0,0.09,9
363675466,0.03,0.0,0.0,0.0,0.01,0.14,0.0,0.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,8
363675494,0.58,0.0,0.01,0.0,0.0,0.03,0.0,0.19,0.03,0.0,0.01,0.01,0.02,0.12,0.0,0
363693728,0.12,0.0,0.01,0.0,0.0,0.13,0.0,0.22,0.0,0.03,0.11,0.0,0.0,0.37,0.0,13
363786777,0.17,0.0,0.0,0.0,0.0,0.08,0.01,0.28,0.05,0.03,0.04,0.05,0.21,0.08,0.01,7
363796784,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.6,0.0,0.01,0.0,0.0,0.02,0.09,8
363863573,0.11,0.0,0.0,0.0,0.0,0.14,0.0,0.57,0.0,0.01,0.06,0.0,0.02,0.08,0.0,7
363866530,0.03,0.13,0.0,0.0,0.04,0.11,0.0,0.04,0.0,0.0,0.23,0.29,0.04,0.04,0.05,11
363874655,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.22,0.0,0.0,0.0,0.0,0.2,4
363906065,0.03,0.01,0.02,0.0,0.06,0.07,0.0,0.07,0.0,0.06,0.54,0.0,0.0,0.11,0.04,10
363969334,0.02,0.0,0.14,0.0,0.07,0.26,0.0,0.1,0.15,0.01,0.0,0.0,0.0,0.0,0.26,5
364078008,0.19,0.0,0.01,0.0,0.0,0.11,0.04,0.27,0.11,0.03,0.0,0.0,0.01,0.04,0.2,7
364115144,0.0,0.0,0.0,0.0,0.04,0.17,0.0,0.0,0.13,0.23,0.0,0.0,0.0,0.41,0.0,13
364149349,0.17,0.12,0.0,0.0,0.01,0.0,0.03,0.19,0.0,0.1,0.03,0.06,0.0,0.0,0.29,14
364184940,0.04,0.03,0.0,0.0,0.0,0.22,0.0,0.17,0.0,0.14,0.04,0.07,0.01,0.13,0.14,5
364219778,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.12,0.05,0.06,0.01,0.0,0.01,0.0,0.0,6
364263664,0.1,0.0,0.0,0.0,0.0,0.14,0.0,0.07,0.5,0.01,0.07,0.0,0.0,0.08,0.03,8
364263831,0.09,0.01,0.0,0.0,0.05,0.03,0.0,0.42,0.02,0.1,0.0,0.0,0.05,0.0,0.23,7
364268095,0.22,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.17,0.0,0.0,0.02,0.0,0.27,0.0,13
364277029,0.08,0.0,0.0,0.02,0.0,0.0,0.0,0.23,0.08,0.56,0.0,0.0,0.0,0.0,0.04,9
364320533,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.36,0.24,0.0,0.01,0.02,0.0,0.0,0.16,7
364330967,0.0,0.01,0.0,0.0,0.34,0.33,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4
364348917,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.11,0.03,0.0,0.09,0.0,7
364363123,0.24,0.0,0.0,0.0,0.0,0.16,0.0,0.52,0.0,0.0,0.0,0.0,0.08,0.0,0.0,7
364433410,0.0,0.0,0.0,0.0,0.38,0.2,0.0,0.13,0.01,0.13,0.02,0.0,0.0,0.12,0.01,4
364476244,0.0,0.05,0.0,0.0,0.0,0.12,0.0,0.42,0.0,0.04,0.0,0.06,0.13,0.15,0.01,7
364524531,0.06,0.0,0.0,0.0,0.0,0.16,0.0,0.33,0.18,0.0,0.01,0.02,0.0,0.24,0.0,7
366069820,0.01,0.0,0.0,0.0,0.0,0.38,0.0,0.27,0.0,0.0,0.01,0.2,0.0,0.14,0.0,5
366080517,0.0,0.0,0.0,0.0,0.0,0.32,0.01,0.31,0.05,0.22,0.01,0.01,0.0,0.07,0.0,5
366083080,0.02,0.0,0.24,0.0,0.0,0.28,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.11,5
366102182,0.03,0.0,0.02,0.0,0.32,0.12,0.0,0.28,0.02,0.19,0.01,0.0,0.0,0.0,0.0,4
366109584,0.01,0.01,0.0,0.0,0.0,0.31,0.0,0.2,0.01,0.01,0.3,0.0,0.0,0.15,0.0,5
370692350,0.1,0.0,0.03,0.0,0.0,0.0,0.01,0.63,0.0,0.0,0.01,0.03,0.06,0.12,0.0,7
371030764,0.36,0.01,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.24,0.0,0.0,0.18,0.0,0
371106465,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.06,0.02,0.0,0.45,0.01,0.04,12
371421922,0.76,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.1,0
371441658,0.03,0.04,0.0,0.0,0.01,0.22,0.0,0.11,0.0,0.3,0.0,0.03,0.24,0.01,0.01,9
371484262,0.37,0.11,0.0,0.0,0.0,0.2,0.0,0.03,0.0,0.05,0.0,0.0,0.01,0.18,0.06,0
381358055,0.08,0.0,0.05,0.0,0.0,0.12,0.0,0.2,0.11,0.0,0.01,0.0,0.1,0.14,0.19,7
381358058,0.01,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.04,0.0,0.0,0.02,0.0,0.19,0.04,7
381358206,0.0,0.0,0.0,0.0,0.0,0.11,0.61,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,6
381366931,0.12,0.02,0.0,0.1,0.02,0.17,0.08,0.37,0.03,0.03,0.0,0.06,0.0,0.0,0.02,7
381387136,0.02,0.0,0.2,0.0,0.0,0.3,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
381410467,0.21,0.0,0.04,0.0,0.0,0.1,0.03,0.37,0.0,0.06,0.0,0.18,0.0,0.0,0.0,7
381415401,0.04,0.01,0.0,0.0,0.0,0.28,0.0,0.32,0.0,0.02,0.0,0.28,0.01,0.02,0.02,7
381440200,0.0,0.01,0.25,0.0,0.0,0.35,0.01,0.18,0.02,0.02,0.05,0.01,0.03,0.0,0.07,5
381459371,0.37,0.02,0.03,0.0,0.0,0.1,0.02,0.27,0.0,0.01,0.0,0.07,0.01,0.09,0.0,0
381557861,0.0,0.0,0.0,0.0,0.03,0.15,0.0,0.28,0.33,0.01,0.0,0.01,0.0,0.08,0.12,8
381559941,0.0,0.0,0.0,0.0,0.16,0.06,0.01,0.29,0.01,0.32,0.0,0.0,0.0,0.09,0.06,9
381575570,0.18,0.03,0.02,0.0,0.0,0.0,0.0,0.12,0.0,0.34,0.04,0.01,0.25,0.0,0.0,9
381601542,0.0,0.03,0.0,0.0,0.02,0.03,0.18,0.72,0.0,0.0,0.02,0.0,0.0,0.0,0.0,7
381612715,0.0,0.25,0.0,0.0,0.02,0.15,0.0,0.29,0.02,0.0,0.1,0.14,0.0,0.03,0.0,7
381626400,0.28,0.0,0.0,0.0,0.0,0.0,0.06,0.38,0.0,0.0,0.0,0.14,0.09,0.06,0.0,7
381951024,0.1,0.0,0.0,0.0,0.01,0.07,0.0,0.1,0.14,0.06,0.03,0.0,0.01,0.33,0.14,13
382019397,0.02,0.0,0.33,0.0,0.01,0.32,0.0,0.05,0.14,0.0,0.0,0.0,0.02,0.04,0.08,2
382208796,0.15,0.0,0.01,0.01,0.06,0.02,0.02,0.35,0.0,0.03,0.0,0.0,0.04,0.0,0.31,7
382370342,0.18,0.0,0.0,0.0,0.0,0.23,0.08,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
382394044,0.05,0.03,0.29,0.0,0.0,0.32,0.0,0.25,0.0,0.01,0.0,0.0,0.0,0.0,0.04,5
382420575,0.06,0.01,0.0,0.0,0.0,0.16,0.0,0.25,0.01,0.0,0.0,0.02,0.39,0.08,0.01,12
382426175,0.58,0.0,0.0,0.02,0.0,0.13,0.0,0.08,0.0,0.04,0.09,0.01,0.0,0.0,0.06,0
